score_phrase,title,score,genre,editors_choice,release_year,release_month,release_day
Great,Gate of Thunder,8.5,Shooter,Y,2007,11,8
Bad,Art of Fighting,4.5,Fighting,N,2007,11,8
Mediocre,Word Puzzle,5.5,Puzzle,N,2007,11,7
Great,RACE 07,8.5,Racing,Y,2007,11,7
Good,Neves,7.5,Puzzle,N,2007,11,13
Awful,Power Golf,3.0,Sports,N,2007,11,13
Good,Kane & Lynch: Dead Men,7.0,Action,N,2007,11,13
Mediocre,Aqua Teen Hunger Force Zombie Ninja Pro-Am,5.0,"Racing, Action",N,2007,11,7
Okay,Hannah Montana: Music Jam,6.8,Music,N,2007,11,7
Good,Mah Jong Quest,7.5,Puzzle,N,2007,11,7
Amazing,Super Mario Galaxy,9.7,Platformer,Y,2007,11,7
Amazing,Uncharted: Drake's Fortune,9.1,"Action, Adventure",Y,2007,11,13
Great,Prey Mobile,8.9,Shooter,Y,2007,11,12
Great,Silent Hill Origins,8.0,Adventure,N,2007,11,12
Amazing,Crysis,9.4,Shooter,Y,2007,11,12
Great,LEGO Star Wars: The Complete Saga,8.0,"Action, Compilation",N,2007,11,12
Awful,Imagine: Babyz,3.5,Action,N,2007,11,12
Amazing,Super Mario Bros. 3,9.5,Platformer,Y,2007,11,12
Mediocre,OMG 26 -- Our Mini Games,5.0,"Action, Compilation",N,2007,11,12
Bad,Fish Tycoon,4.0,Virtual Pet,N,2007,11,6
Okay,F.E.A.R. Files,6.7,Shooter,N,2007,11,6
Mediocre,Fullmetal Alchemist: Trading Card Game,5.5,"Card, Battle",N,2007,11,6
Good,Imagine: Master Chef,7.0,Action,N,2007,11,9
Great,Supreme Commander: Forged Alliance,8.6,Strategy,Y,2007,11,9
Painful,Spanish for Everyone,2.0,"Educational, Productivity",N,2007,11,9
Mediocre,Zoo Hospital,5.5,Virtual Pet,N,2007,11,9
Good,Call of Duty: Modern Warfare Mobile,7.5,Action,N,2007,11,9
Painful,Hooked! Real Motion Fishing,2.7,Hunting,N,2007,11,9
Good,Nicktoons: Attack of the Toybots,7.0,Action,N,2007,11,8
Great,Sam & Max: Season Two -- Episode #1: Ice Station Santa,8.0,Adventure,N,2007,11,8
Great,Undertow,8.7,Shooter,Y,2007,11,20
Great,College Hoops 2K8,8.0,Sports,N,2007,11,20
Okay,Panzer Tactics DS,6.0,Strategy,N,2007,11,19
Great,Contra 4,8.0,Action,Y,2007,11,19
Amazing,Mass Effect (Limited Collector's Edition),9.4,RPG,Y,2007,11,19
Good,High Velocity Bowling (PSN Edition),7.5,Sports,N,2007,11,19
Okay,Sonic Rivals 2,6.5,"Racing, Action",N,2007,11,14
Okay,Ben 10: Protector of Earth,6.8,Action,N,2007,11,14
Mediocre,Empire Earth III,5.4,Strategy,N,2007,11,16
Great,Trauma Center: New Blood,8.5,Simulation,Y,2007,11,16
Amazing,Rock Band (Special Edition),9.4,Music,Y,2007,11,16
Mediocre,Aliens vs. Predator: Requiem,5.5,Action,N,2007,11,16
Great,Time Crisis 4,8.0,Shooter,N,2007,11,19
Mediocre,Cabela's Big Game Hunter,5.7,Hunting,N,2007,11,19
Mediocre,Golden Axe III,5.0,Action,N,2007,11,19
Bad,Foster's Home for Imaginary Friends: Imagination Invaders,4.0,Action,N,2007,11,16
Okay,American Gangster: The Mobile Game,6.5,Action,N,2007,11,16
Okay,Blue's Journey,6.0,Platformer,N,2007,11,21
Great,Final Fantasy XII: Revenant Wings,8.3,"Strategy, RPG",Y,2007,11,21
Good,Mario Party DS,7.0,Party,N,2007,11,21
Great,Crazy Penguin Catapult,8.5,Action,Y,2007,11,14
Bad,Screwjumper!,4.0,Action,N,2007,11,14
Okay,The Suite Life of Zack & Cody: Circle of Spies,6.5,"Action, Adventure",N,2007,11,13
Bad,Beowulf: The Game,4.0,Action,N,2007,11,16
Amazing,Rock Band (Game Only Edition),9.4,Music,Y,2007,11,16
Mediocre,LifeSigns: Surgical Unit,5.5,Adventure,N,2007,11,15
Okay,BlackSite: Area 51,6.5,Shooter,N,2007,11,15
Okay,Soldier of Fortune: Payback,6.1,Shooter,N,2007,11,15
Mediocre,Shrek-N-Roll,5.5,Puzzle,N,2007,11,15
Okay,Metal Gear Solid: Portable Ops +,6.5,Action,N,2007,11,15
Mediocre,"Warhammer 40,000: Squad Command",5.4,Strategy,N,2007,11,16
Amazing,Unreal Tournament III,9.0,Shooter,Y,2007,11,21
Okay,flOw Expansion Pack,6.5,Action,N,2007,11,20
Awful,America's Army: True Soldiers,3.7,Shooter,N,2007,11,20
Bad,Cabela's Big Game Hunter: Trophy Bucks,4.8,Hunting,N,2007,11,20
Good,Link's Crossbow Training,7.0,Shooter,N,2007,11,20
Great,John Woo Presents Stranglehold (Collector's Edition),8.1,"Action, Adventure",N,2007,11,20
Mediocre,SimCity Societies,5.8,Simulation,N,2007,11,13
Good,Napoleon Dynamite: The Game,7.0,Action,N,2007,11,13
Good,Smarty Pants,7.0,Trivia,N,2007,11,13
Okay,Rayman Raving Rabbids 2,6.3,Party,N,2007,11,13
Awful,Showtime Championship Boxing,3.5,Sports,N,2007,11,13
Bad,Victorious Boxers: Revolution,4.5,Sports,N,2007,11,15
Awful,Volleyball,3.0,Sports,N,2007,11,15
Good,WWE SmackDown vs. Raw 2008 (Special Edition),7.5,Wrestling,N,2007,11,15
Bad,El Tigre: The Adventures of Manny Rivera,4.5,Action,N,2007,11,15
Awful,Arctic Tale,3.5,Adventure,N,2007,11,15
Great,"Bulldozer, Inc.",8.0,Action,N,2007,11,14
Good,Ghost Squad,7.5,Shooter,N,2007,11,20
Good,Tabula Rasa,7.5,RPG,N,2007,11,20
Okay,Imagine: Animal Doctor,6.5,Simulation,N,2007,11,20
Good,Axelay,7.5,Shooter,N,2007,11,27
Good,WordJong,7.5,Puzzle,N,2007,11,27
Mediocre,Namco Museum Remix,5.0,"Action, Compilation",N,2007,11,14
Good,Fire Pro Wrestling Returns,7.0,Wrestling,N,2007,11,14
Good,Ultimate Mortal Kombat,7.8,Fighting,N,2007,11,14
Awful,Imagine: Fashion Designer,3.0,Simulation,N,2007,11,20
Bad,Culpa Innata,4.0,Adventure,N,2007,11,20
Okay,Enchanted,6.5,Action,N,2007,11,20
Good,My Spanish Coach,7.0,Educational,N,2007,11,20
Good,Ontamarama,7.3,Action,N,2007,11,20
Good,Resident Evil: The Umbrella Chronicles,7.9,Shooter,N,2007,11,13
Awful,Godzilla: Unleashed Double Smash,3.0,Action,N,2007,11,27
Great,Alien Soldier,8.0,Action,N,2007,11,26
Okay,Soulcalibur Legends,6.0,Action,N,2007,11,26
Great,Geometry Wars: Galaxies,8.0,Shooter,N,2007,11,20
Good,My French Coach,7.0,Educational,N,2007,11,20
Great,Syphon Filter: Combat Ops,8.5,Shooter,Y,2007,11,26
Good,Robin Hood [2007],7.0,Adventure,N,2007,11,26
Mediocre,Hannah Montana: Spotlight World Tour,5.6,Action,N,2007,11,26
Great,Death to Spies,8.0,Action,N,2007,11,26
Okay,Petz: Catz 2,6.7,Virtual Pet,N,2007,12,5
Great,Tower Defense,8.0,Strategy,N,2007,12,5
Bad,Sea Monsters: A Prehistoric Adventure,4.0,Adventure,N,2007,12,5
Okay,Naruto: Path of the Ninja,6.0,RPG,N,2007,11,26
Great,Slingo Quest,8.0,Puzzle,Y,2007,11,26
Great,My Dog II,8.0,Virtual Pet,Y,2007,11,26
Good,Cooking Mama 2: Dinner With Friends,7.0,Simulation,N,2007,11,21
Okay,Operation Creature Feature,6.2,Puzzle,N,2007,11,21
Unbearable,Alvin and the Chipmunks,1.7,Music,N,2007,12,5
Okay,Super FruitFall,6.0,Puzzle,N,2007,12,5
Okay,Zanac,6.5,Shooter,N,2007,12,5
Okay,Sonic 3D Blast,6.0,Action,N,2007,12,4
Good,Smart Boy's Gameroom,7.2,Party,N,2007,12,4
Good,Chessmaster: The Art of Learning,7.8,Board,N,2007,12,4
Bad,Cocoto Kart Racer,4.5,Racing,N,2007,12,4
Great,Orcs & Elves II,8.5,RPG,Y,2007,12,3
Good,Super Air Zonk,7.0,Shooter,N,2007,12,3
Good,Mah Jong Quest: Expeditions,7.9,Board,N,2007,12,11
Bad,The Golden Compass,4.0,Action,N,2007,12,11
Okay,NCAA March Madness 08,6.9,Sports,N,2007,12,11
Unbearable,Mini Desktop Racing,1.2,Racing,N,2007,12,10
Good,Master of Illusion,7.0,Simulation,N,2007,12,3
Okay,Bratz 4 Real,6.0,Action,N,2007,12,3
Bad,Terminator: Revenge,4.0,Casino,N,2007,12,3
Good,Guitar Hero Mobile,7.9,Music,N,2007,12,10
Good,Fantasy Wars,7.8,Strategy,N,2007,12,10
Unbearable,Offroad Extreme -- Special Edition,1.0,Racing,N,2007,12,10
Okay,Petz: Dogz 2,6.8,Virtual Pet,N,2007,12,10
Good,Beats,7.0,Music,N,2007,12,10
Awful,Puzzle de Harvest Moon,3.5,"Puzzle, Action",N,2007,12,7
Awful,Cruis'n,3.0,Racing,N,2007,12,7
Great,Kamikaze Robots,8.5,Action,Y,2007,12,7
Mediocre,Darkness Within: In Pursuit of Loath Nolder,5.1,Adventure,N,2007,12,7
Okay,Power Play Pool,6.0,Sports,N,2007,12,7
Okay,Hannspree Ten Kate Honda SBK Superbike World Championship,6.0,Racing,N,2007,12,3
Awful,John Deere: Harvest in the Heartland,3.0,Simulation,N,2007,11,30
Mediocre,Dawn of Magic,5.4,"Action, RPG",N,2007,11,30
Okay,Star Trek: Conquest,6.8,Simulation,N,2007,11,30
Mediocre,Bumper Car City,5.0,"Racing, Action",N,2007,12,7
Good,Draglade,7.0,Music,N,2007,12,7
Mediocre,PopCap Hits Vol. 1,5.5,"Puzzle, Compilation",N,2007,12,7
Mediocre,Boogie,5.5,Music,N,2007,12,6
Good,Monster Jam,7.0,Racing,N,2007,12,6
Okay,Cars Mater-National Championship,6.8,Racing,N,2007,11,30
Great,EverQuest II: Rise of Kunark,8.2,RPG,N,2007,11,30
Bad,Godzilla: Unleashed,4.9,"Fighting, Action",N,2007,11,30
Okay,Pain!,6.8,Action,N,2007,11,30
Awful,The Aly & AJ Adventure,3.0,Action,N,2007,11,29
Good,Horse Life,7.6,Simulation,N,2007,11,29
Okay,Petz: Horsez 2,6.0,Virtual Pet,N,2007,11,29
Mediocre,Asteroids & Asteroids Deluxe,5.0,Shooter,N,2007,11,29
Good,Wrecking Crew,7.0,"Puzzle, Action",N,2007,11,28
Bad,Swashbucklers: Blue vs. Grey,4.0,"Action, Adventure",N,2007,11,28
Amazing,Call of Duty 4: Modern Warfare (Limited Collector's Edition),9.4,Shooter,Y,2007,11,28
Mediocre,Stacked Cheerleaders,5.0,Puzzle,N,2007,11,28
Bad,Jenga: World Tour,4.0,Puzzle,N,2007,11,27
Bad,Cabela's Monster Bass,4.5,Hunting,N,2007,11,27
Bad,Ratatouille: Food Frenzy,4.5,Puzzle,N,2007,11,27
Good,Painkiller: Overdose,7.0,Shooter,N,2007,11,27
Awful,Dr. Seuss: How The Grinch Stole Christmas,3.5,Adventure,N,2007,11,27
Good,NeoGeo Battle Coliseum,7.3,Fighting,N,2008,1,4
Okay,Toy Home,6.7,Racing,N,2008,1,4
Great,Donkey Kong Country 3: Dixie Kong's Double Trouble,8.5,Platformer,Y,2008,1,4
Okay,Eternal Champions,6.0,Fighting,N,2008,1,3
Good,Sensible World of Soccer,7.9,Sports,N,2008,1,3
Painful,The History Channel: Battle for the Pacific,2.5,Shooter,N,2008,1,3
Good,Cybernator,7.5,Action,N,2008,1,2
Mediocre,Indianapolis 500 Legends,5.8,Racing,N,2008,1,10
Bad,NFL Tour,4.5,"Sports, Action",N,2008,1,10
Mediocre,Kingdom Under Fire: Circle of Doom,5.8,"Action, RPG",N,2008,1,9
Good,The Dynastic Hero,7.0,Action,N,2008,1,9
Bad,SpongeBob SquarePants: Underpants Slam!,4.7,Action,N,2008,1,2
Awful,The History Channel: Battle For the Pacific,3.0,Shooter,N,2008,1,2
Mediocre,"Wii Play (Game, Wii Remote & Jacket)",5.5,"Action, Compilation",N,2007,12,31
Amazing,Peggle,9.0,Puzzle,Y,2007,12,21
Good,The Trials of Topoq,7.3,"Puzzle, Action",N,2007,12,21
Bad,Dai Senryaku VII: Modern Military Tactics Exceed,4.3,Strategy,N,2008,1,9
Good,Super Swing Golf: Season 2,7.3,Sports,N,2008,1,8
Bad,Luxor: Pharaoh's Challenge,4.0,Puzzle,N,2008,1,8
Unbearable,Ninjabread Man,1.5,Action,N,2008,1,8
Bad,The History Channel: Battle For The Pacific,4.9,Shooter,N,2007,12,21
Bad,MX vs. ATV Untamed,4.9,Racing,N,2007,12,21
Painful,Rhythm 'n Notes: Improve Your Music Skills,2.5,Music,N,2007,12,21
Okay,Tempest,6.0,Shooter,N,2007,12,20
Mediocre,MTV Cribs,5.5,Simulation,N,2008,1,8
Good,Pictionary [2007],7.0,Board,N,2008,1,8
Good,Omega Five,7.6,Action,N,2008,1,8
Good,Harvey Birdman: Attorney at Law,7.4,Adventure,N,2008,1,8
Great,Sam & Max: Season Two -- Episode #2: Moai Better Blues,8.2,Adventure,N,2008,1,8
Okay,Backyard Football 2008,6.0,Sports,N,2008,1,7
Great,StarTropics,8.5,Adventure,Y,2008,1,7
Good,Atari Classics Evolved,7.0,"Action, Compilation",N,2008,1,7
Great,Burnout Paradise,8.8,Racing,Y,2008,1,16
Great,Snakeball,8.0,Party,N,2008,1,16
Okay,Pac-Attack,6.0,Puzzle,N,2008,1,15
Bad,Boogie Bunnies,4.1,"Puzzle, Action",N,2008,1,15
Mediocre,Sonic Riders: Zero Gravity,5.8,"Racing, Action",N,2008,1,14
Okay,Rolling Thunder 2,6.5,Action,N,2008,1,14
Okay,Dance Dance Revolution: Disney Channel Edition (Game Only Edition),6.5,Music,N,2008,1,14
Okay,Dance Dance Revolution: Disney Channel Edition (Game & Dance Pad),6.5,Music,N,2008,1,14
Great,Warhawk -- Operation: Omega Dawn,8.0,"Flight, Action",N,2008,1,14
Mediocre,Black Belt,5.0,Fighting,N,2008,1,11
Good,Dead Rising [Mobile],7.3,Action,N,2008,1,11
Good,Petz: Hamsterz 2,7.5,Virtual Pet,N,2008,1,11
Awful,Last Battle,3.0,RPG,N,2008,1,11
Bad,Baby Pals,4.0,Party,N,2008,1,10
Good,Elements of Destruction,7.0,Action,N,2008,1,10
Bad,Tron,4.9,Action,N,2008,1,10
Mediocre,Double Dribble,5.0,Sports,N,2007,12,13
Awful,Game Party,3.2,Party,N,2007,12,12
Awful,Mountain Bike Adrenaline,3.0,Sports,N,2007,12,12
Bad,Next Life,4.5,Adventure,N,2007,12,12
Mediocre,Frogger Launch,5.5,Action,N,2007,12,12
Good,Jewel Quest Expedition,7.2,Puzzle,N,2007,12,11
Mediocre,Arkadian Warriors,5.7,"Action, RPG",N,2007,12,11
Good,Avencast: Rise of the Mage,7.0,RPG,N,2007,12,11
Great,Dragon Ball Z: Budokai Tenkaichi 3,8.0,Fighting,N,2007,12,11
Bad,Disney Princess: Enchanted Journey,4.0,Adventure,N,2008,1,22
Good,Star Wars: The Empire Strikes Back,7.0,Action,N,2008,1,22
Painful,ATV: Thunder Ridge Riders / Monster Truck DS,2.0,Compilation,N,2008,1,22
Good,No More Heroes,7.8,Action,N,2008,1,22
Great,Endless Ocean,8.0,Adventure,N,2008,1,22
Mediocre,Top Chef Challenge,5.0,Puzzle,N,2008,1,22
Okay,Alien Storm,6.5,Action,N,2008,1,22
Good,Shadowgrounds Survivor,7.6,Action,N,2008,1,29
Great,Rez HD,8.6,Shooter,Y,2008,1,29
Good,Block Breaker Deluxe,7.5,Puzzle,N,2008,1,29
Great,Advance Wars: Days of Ruin,8.6,Strategy,Y,2008,1,21
Great,Dreadnaught Factor,8.0,Action,N,2008,1,18
Good,Resident Evil: Genesis,7.8,Adventure,N,2008,1,18
Good,Ape Quest,7.0,RPG,N,2008,1,18
Good,Yu-Gi-Oh! World Championship 2008,7.5,"Card, Battle",N,2008,1,18
Great,BurgerTime Delight,8.0,Action,Y,2008,1,17
Mediocre,Pole Position Remix,5.0,Racing,N,2008,1,29
Great,PixelJunk Monsters,8.5,Strategy,Y,2008,1,29
Okay,Light Crusader,6.5,"Action, RPG",N,2008,1,28
Great,Baseball Stars 2,8.0,Sports,N,2008,1,17
Mediocre,Samurai Warriors Katana,5.8,Action,N,2008,1,17
Awful,American Girl: Julie Finds A Way,3.5,Adventure,N,2008,1,16
Mediocre,Barbie as The Island Princess,5.5,Adventure,N,2008,1,16
Good,Dance Dance Revolution: Hottest Party,7.0,"Music, Action",N,2008,1,28
Bad,Miami Nights: Singles in the City,4.0,Simulation,N,2008,1,28
Okay,Warriors of The Lost Empire,6.8,"Action, RPG",N,2008,1,28
Good,Battle for the White House,7.8,Action,N,2008,1,25
Amazing,Alex Kidd in Miracle World,9.0,Platformer,Y,2008,1,25
Good,Monster Lair,7.5,Action,N,2008,1,24
Great,Pursuit Force: Extreme Justice,8.0,"Racing, Action",N,2008,1,24
Okay,One Piece: Unlimited Adventure,6.8,"Action, Adventure",N,2008,1,24
Awful,Clue / Mouse Trap / Perfection / Aggravation,3.5,,N,2008,1,23
Mediocre,Yu-Gi-Oh! GX: The Beginning of Destiny,5.5,Strategy,N,2008,1,23
Okay,Nitrobike,6.5,"Racing, Action",N,2008,1,23
Okay,SpongeBob SquarePants: Atlantis Treasures,6.0,Action,N,2008,1,22
Good,Atelier Iris 2 ~The Azoth of Destiny~,7.5,RPG,N,2008,2,4
Mediocre,Winter Sports: The Ultimate Challenge 2008,5.5,Sports,N,2008,2,4
Good,Blades of Steel,7.5,Sports,N,2008,2,4
Okay,Jewel Master,6.0,Action,N,2008,2,4
Okay,Culdcept Saga,6.5,Strategy,N,2008,2,4
Great,Out of This World,8.5,Action,Y,2008,2,4
Good,Zoo Tycoon 2 DS,7.0,Simulation,N,2008,2,4
Great,Devil May Cry 4,8.7,Action,Y,2008,2,4
Great,Twisted Metal: Head-On: Extra Twisted Edition,8.4,"Racing, Shooter",N,2008,2,1
Good,Kenseiden,7.0,Action,N,2008,2,1
Good,Penumbra: Black Plague,7.7,Action,N,2008,2,1
Good,Turok,7.3,Shooter,N,2008,1,31
Great,Metal Gear,8.0,"Action, Adventure",N,2008,1,31
Okay,Chessmaster Live,6.4,Board,N,2008,1,31
Good,Top Hunter: Roddy & Cathy,7.0,Action,N,2008,1,31
Great,Mountain King,8.0,Action,N,2008,1,30
Bad,Counter Force,4.0,Action,N,2008,1,29
Awful,Rock 'N' Roll Adventures,3.0,Platformer,N,2007,12,18
Okay,NiGHTS: Journey of Dreams,6.5,Action,N,2007,12,18
Great,The King of Fighters XI,8.0,Fighting,N,2007,12,18
Mediocre,Cranium Kabookii,5.5,Board,N,2007,12,18
Mediocre,Left Brain Right Brain,5.0,Productivity,N,2007,12,18
Good,Shrek: Ogres and Dronkeys,7.0,"Action, Adventure",N,2007,12,17
Mediocre,Dance Dance Revolution Universe 2,5.7,Music,N,2007,12,17
Mediocre,Code Lyoko: Quest for Infinity,5.5,RPG,N,2007,12,14
Great,Universe at War: Earth Assault,8.0,Strategy,N,2007,12,14
Okay,My Word Coach,6.8,Productivity,N,2007,12,14
Painful,Billy the Wizard: Rocket Broomstick Racing,2.0,"Racing, Action",N,2007,12,14
Mediocre,Ecco Jr.,5.5,"Action, Adventure",N,2007,12,14
Good,TeamUp,7.4,Puzzle,N,2007,12,14
Great,Devil May Cry 4 (Collector's Edition),8.7,Action,Y,2008,2,7
Great,NitroStreet Racing,8.0,Racing,N,2008,2,7
Painful,Crazy Frog Arcade Racer,2.5,"Racing, Action",N,2008,2,7
Amazing,Mobile Battles: Reign of Swords,9.0,Strategy,Y,2008,2,7
Great,Savage 2: A Tortured Soul,8.3,Shooter,N,2008,2,7
Good,Poker Smash,7.5,Card,N,2008,2,6
Great,Lost Odyssey,8.2,RPG,N,2008,2,6
Great,Adventures of Lolo 2,8.0,Puzzle,N,2008,2,6
Good,Assassin's Creed: Altair's Chronicles,7.0,Action,N,2008,2,6
Okay,Nobunaga's Ambition: Rise to Power,6.5,Strategy,N,2008,2,6
Unbearable,Monster Trux Arenas -- Special Edition,1.0,Racing,N,2008,2,6
Great,Downstream Panic!,8.3,Puzzle,Y,2008,2,6
Good,"Konami Kids Playground: Frogger Hop, Skip & Jumpin' Fun",7.0,"Educational, Action",N,2008,2,5
Great,24: Special Ops,8.0,Action,N,2008,2,5
Okay,Bomberman Land,6.9,Action,N,2008,2,5
Mediocre,Dancing With The Stars,5.7,Music,N,2008,2,5
Good,Konami Kids Playground: Toy Pals Fun with Numbers,7.0,"Educational, Action",N,2008,2,5
Good,Konami Kids Playground: Alphabet Circus,7.0,"Educational, Action",N,2008,2,5
Good,Konami Kids Playground: Dinosaur Shapes and Colors,7.0,"Educational, Action",N,2008,2,5
Mediocre,Dancing With The Stars (Game Only Edition),5.7,Music,N,2008,2,5
Good,The Sims 2: Castaway Stories,7.3,Simulation,N,2008,2,4
Mediocre,SunAge,5.2,Strategy,N,2008,2,12
Painful,Operation Wolf,2.0,Shooter,N,2008,2,12
Great,WipEout Pulse,8.8,Racing,Y,2008,2,12
Okay,Buzz! Junior: Robo Jam (Game Only Edition),6.5,Action,N,2008,2,12
Great,Pirates of the Burning Sea,8.2,RPG,N,2008,2,12
Bad,My Horse & Me,4.3,Simulation,N,2008,2,11
Awful,Discs of Tron,3.0,Action,N,2008,2,11
Amazing,Under a Killing Moon,9.0,Adventure,Y,2008,2,11
Good,The Spiderwick Chronicles,7.8,Adventure,N,2008,2,8
Okay,Karaoke Revolution Presents American Idol Encore (Game & Microphone),6.0,Music,N,2008,2,8
Good,Bomberman Land Touch! 2,7.9,Action,N,2008,2,8
Painful,World Championship Paintball,2.0,Shooter,N,2008,2,8
Awful,Go! Sports Skydiving,3.0,Sports,N,2008,2,8
Bad,Riot Zone,4.0,Action,N,2008,2,8
Good,Romance of The Three Kingdoms XI,7.0,Strategy,N,2008,2,8
Okay,Rush Hour: Taxi Trouble,6.0,Puzzle,N,2008,2,7
Great,Karaoke Revolution Presents American Idol Encore (Game Only Edition),8.3,Music,N,2008,2,7
Great,Super Street Fighter II: The New Challengers,8.0,Fighting,Y,2008,2,7
Good,Raw Danger,7.5,Adventure,N,2008,2,7
Amazing,Patapon,9.2,Action,Y,2008,2,15
Great,Sins of a Solar Empire,8.9,Strategy,Y,2008,2,15
Mediocre,Dynasty Warriors 6,5.9,Action,N,2008,2,15
Okay,Dungeon Explorer: Warriors of Ancient Arts,6.0,"Action, RPG",N,2008,2,15
Mediocre,Dark Messiah of Might and Magic Elements,5.7,"Action, RPG",N,2008,2,15
Okay,Dungeon Explorer:  Warriors of Ancient Arts,6.0,"Action, RPG",N,2008,2,15
Great,Merv Griffin's Crosswords,8.0,Trivia,N,2008,2,14
Awful,Myth Makers: Super Kart GP,3.5,Racing,N,2008,2,14
Great,Buzz!: The Hollywood Quiz,8.3,Trivia,N,2008,2,14
Good,Harry Potter: Mastering Magic,7.0,Puzzle,N,2008,2,14
Mediocre,Rainbow Islands Evolution,5.0,Platformer,N,2008,2,26
Okay,Puzzle Guzzle,6.7,Puzzle,N,2008,3,3
Okay,The Experiment,6.8,Adventure,N,2008,3,3
Painful,Homie Rollerz,2.0,Racing,N,2008,3,3
Bad,Balloon Pop,4.7,Puzzle,N,2008,3,3
Mediocre,Lost: Via Domus,5.5,Adventure,N,2008,2,28
Mediocre,FIFA Street 3,5.8,Sports,N,2008,2,28
Good,Space Monkey,7.7,Action,N,2008,2,28
Mediocre,Turning Point: Fall of Liberty,5.0,Shooter,N,2008,2,28
Okay,Clockwork Knight,6.0,Action,N,2008,2,13
Great,Professor Layton and the Curious Village,8.0,Adventure,N,2008,2,13
Painful,Paws & Claws: Pet Resort,2.5,Simulation,N,2008,2,26
Good,Rail Simulator,7.0,Simulation,N,2008,2,25
Bad,Conflict: Denied Ops,4.0,Shooter,N,2008,2,25
Good,Frontlines: Fuel of War,7.6,Shooter,N,2008,2,25
Okay,The Club,6.9,Action,N,2008,2,22
Great,MLB 08: The Show,8.0,Sports,N,2008,3,3
Unbearable,Kidz Sports: International Soccer,1.0,Sports,N,2008,2,29
Great,Bully: Scholarship Edition,8.0,Action,N,2008,2,29
Good,Strider [1989],7.5,Action,N,2008,2,29
Mediocre,Turning Point: Fall of Liberty Collector's Edition,5.0,Shooter,N,2008,2,28
Okay,SEGA Bass Fishing [2008],6.0,Hunting,N,2008,2,27
Great,Audiosurf,8.6,"Music, Action",Y,2008,2,27
Okay,Sam & Max: Season Two -- Episode #3: Night of the Raving Dead,6.8,Adventure,N,2008,2,27
Bad,Mega Brain Boost,4.5,Compilation,N,2008,2,27
Painful,Myth Makers: Orbs of Doom,2.9,Action,N,2008,2,27
Painful,Spy Games: Elevator Mission,2.5,Shooter,N,2008,2,13
Mediocre,Columns III: Revenge of Columns,5.5,Puzzle,N,2008,2,13
Good,SingStar '90s,7.5,Music,N,2008,2,13
Good,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,7.0,"Action, RPG",N,2008,2,13
Good,Commanders: Attack of the Genos,7.6,Strategy,N,2008,2,12
Great,N+,8.5,Platformer,Y,2008,2,22
Great,The King of Fighters '94,8.0,Fighting,N,2008,2,20
Great,Apollo Justice: Ace Attorney,8.3,Adventure,N,2008,2,19
Good,Pet Pals: Animal Doctor,7.0,Simulation,N,2008,2,19
Unbearable,London Taxi: Rush Hour,1.0,Racing,N,2008,2,29
Good,Brain Assist,7.0,Educational,N,2008,2,29
Awful,Jumper: Griffin's Story,3.7,Action,N,2008,2,29
Good,Disney Friends,7.0,Adventure,N,2008,3,7
Mediocre,The New Zealand Story Revolution,5.6,Platformer,N,2008,3,6
Mediocre,Bubble Bobble Double Shot,5.9,Platformer,N,2008,3,6
Mediocre,Rocketmen: Axis of Evil,5.5,Shooter,N,2008,3,6
Okay,Major League Baseball 2K8,6.5,Sports,N,2008,3,6
Mediocre,Blokus Portable: Steambot Championship,5.0,Puzzle,N,2008,2,27
Unbearable,Kidz Sports: Basketball,1.0,Sports,N,2008,2,27
Awful,Puppy Palace,3.0,Virtual Pet,N,2008,2,26
Great,The Sims 2: FreeTime (Limited Edition),8.3,Simulation,N,2008,2,26
Unbearable,Kidz Sports: Ice Hockey,1.0,Sports,N,2008,2,26
Great,Naval Battle,8.5,Strategy,Y,2008,2,26
Good,Art of Fighting Anthology,7.0,"Fighting, Compilation",N,2008,2,19
Great,Phantasy Star II,8.0,RPG,N,2008,2,18
Okay,Atelier Iris 3 ~Grand Phantasm~,6.0,RPG,N,2008,2,28
Great,Call of Duty 3 (Platinum Hits),8.8,Shooter,Y,2008,2,28
Good,Petz: Wild Animals -- Tigerz,7.7,Virtual Pet,N,2008,3,6
Great,Final Fantasy Crystal Chronicles: Ring of Fates,8.2,RPG,N,2008,3,5
Amazing,Super Smash Bros. Brawl,9.5,Fighting,Y,2008,3,4
Great,Lords of Thunder,8.5,Shooter,Y,2008,3,4
Good,Army of Two,7.9,Action,N,2008,3,4
Good,Naruto: Ninja Destiny,7.2,Fighting,N,2008,2,26
Great,The Sims 2: FreeTime,8.3,Simulation,N,2008,2,26
Great,Grey's Anatomy,8.0,Simulation,N,2008,2,26
Mediocre,Triggerheart Exelica,5.7,Shooter,N,2008,2,26
Amazing,God of War: Chains of Olympus,9.4,Action,Y,2008,2,18
Awful,Rig Racer 2,3.0,Racing,N,2008,2,15
Awful,The History Channel: Lost Worlds,3.0,"Action, Adventure",N,2008,3,4
Good,"Go, Diego, Go! Safari Rescue",7.1,Adventure,N,2008,3,4
Okay,Iridium Runners,6.5,Racing,N,2008,3,4
Okay,Mystery Dungeon: Shiren the Wanderer,6.5,RPG,N,2008,3,4
Good,SWAT Elite Troops,7.9,Action,N,2008,3,4
